,CardNo,Sex,Major,AccessCardNo,Index,Date,Address,Access,Describe
275,180527,男,18电子商务,21018010,1359149,2019-04-17 08:44:00,飞凤轩[出门],1,允许通过
276,180527,男,18电子商务,21018010,1359159,2019-04-17 08:48:00,飞凤轩[进门],1,允许通过
277,180527,男,18电子商务,21018010,1366470,2019-04-22 14:00:00,飞凤轩[出门],1,允许通过
278,180531,男,18电子商务,20932970,1368964,2019-04-23 12:20:00,第七教学楼[出门],1,允许通过
279,180531,男,18电子商务,20932970,1377005,2019-04-27 07:32:00,第七教学楼[进门],1,允许通过
280,180533,男,18电子商务,18553194,1331875,2019-04-01 07:49:00,第七教学楼[进门],1,允许通过
281,180536,男,18电子商务,20308714,1368180,2019-04-23 09:59:00,飞凤轩[进门],0,禁止通过-没有权限
282,180536,男,18电子商务,20308714,1368182,2019-04-23 10:00:00,飞凤轩[进门],0,禁止通过-没有权限
283,180541,男,18电子商务,20025002,1370556,2019-04-26 01:25:00,飞凤轩[进门],0,禁止通过-没有权限
284,180541,男,18电子商务,20025002,1370561,2019-04-26 01:26:00,飞凤轩[进门],0,禁止通过-没有权限
285,180544,女,18电子商务,18923514,1337070,2019-04-07 21:17:00,飞凤轩[进门],1,允许通过
286,180544,女,18电子商务,18923514,1341049,2019-04-04 22:46:00,飞凤轩[进门],1,允许通过
287,180544,女,18电子商务,18923514,1344335,2019-04-29 08:06:00,飞凤轩[出门],1,允许通过
288,180544,女,18电子商务,18923514,1348225,2019-04-08 21:30:00,飞凤轩[出门],1,允许通过
289,180544,女,18电子商务,18923514,1350175,2019-04-10 19:11:00,飞凤轩[出门],1,允许通过
290,180544,女,18电子商务,18923514,1350431,2019-04-10 22:44:00,飞凤轩[进门],1,允许通过
291,180544,女,18电子商务,18923514,1354275,2019-04-12 22:08:00,飞凤轩[进门],1,允许通过
292,180544,女,18电子商务,18923514,1355276,2019-04-14 07:44:00,飞凤轩[出门],1,允许通过
293,180544,女,18电子商务,18923514,1360539,2019-04-18 13:40:00,飞凤轩[出门],1,允许通过
294,180544,女,18电子商务,18923514,1361301,2019-04-18 19:49:00,飞凤轩[进门],1,允许通过
295,180544,女,18电子商务,18923514,1362904,2019-04-20 06:16:00,飞凤轩[出门],1,允许通过
296,180544,女,18电子商务,18923514,1365700,2019-04-21 09:37:00,飞凤轩[出门],1,允许通过
297,180544,女,18电子商务,18923514,1367709,2019-04-22 18:44:00,飞凤轩[进门],1,允许通过
298,180544,女,18电子商务,18923514,1368384,2019-04-23 19:00:00,飞凤轩[进门],1,允许通过
299,180544,女,18电子商务,18923514,1369513,2019-04-25 13:48:00,飞凤轩[出门],1,允许通过
300,180544,女,18电子商务,18923514,1373838,2019-04-27 08:25:00,飞凤轩[出门],1,允许通过
301,180544,女,18电子商务,18923514,1374730,2019-04-28 19:17:00,飞凤轩[进门],1,允许通过
302,180545,女,18电子商务,19227482,1335005,2019-04-05 11:45:00,飞凤轩[出门],1,允许通过
303,180545,女,18电子商务,19227482,1336023,2019-04-06 20:53:00,飞凤轩[进门],1,允许通过
304,180545,女,18电子商务,19227482,1341007,2019-04-04 00:00:00,飞凤轩[出门],1,允许通过
305,180545,女,18电子商务,19227482,1341037,2019-04-04 22:32:00,飞凤轩[进门],1,允许通过
306,180545,女,18电子商务,19227482,1344352,2019-04-29 08:19:00,飞凤轩[出门],1,允许通过
307,180545,女,18电子商务,19227482,1344607,2019-04-29 15:48:00,飞凤轩[出门],1,允许通过
308,180545,女,18电子商务,19227482,1345203,2019-04-29 22:48:00,飞凤轩[进门],1,允许通过
309,180545,女,18电子商务,19227482,1348048,2019-04-08 19:18:00,飞凤轩[出门],1,允许通过
310,180545,女,18电子商务,19227482,1348108,2019-04-08 19:54:00,飞凤轩[进门],1,允许通过
311,180545,女,18电子商务,19227482,1348236,2019-04-08 21:44:00,飞凤轩[进门],1,允许通过
312,180545,女,18电子商务,19227482,1348769,2019-04-09 20:28:00,飞凤轩[出门],1,允许通过
313,180545,女,18电子商务,19227482,1348865,2019-04-09 21:57:00,飞凤轩[进门],1,允许通过
314,180545,女,18电子商务,19227482,1349464,2019-04-10 09:37:00,飞凤轩[出门],1,允许通过
315,180545,女,18电子商务,19227482,1350155,2019-04-10 18:59:00,飞凤轩[出门],1,允许通过
316,180545,女,18电子商务,19227482,1350348,2019-04-10 21:51:00,飞凤轩[出门],1,允许通过
317,180545,女,18电子商务,19227482,1350459,2019-04-10 23:17:00,飞凤轩[进门],1,允许通过
318,180545,女,18电子商务,19227482,1350699,2019-04-11 14:01:00,飞凤轩[进门],1,允许通过
319,180545,女,18电子商务,19227482,1351507,2019-04-11 21:35:00,飞凤轩[进门],1,允许通过
320,180545,女,18电子商务,19227482,1353916,2019-04-12 13:38:00,飞凤轩[进门],1,允许通过
321,180545,女,18电子商务,19227482,1355974,2019-04-14 19:18:00,飞凤轩[出门],1,允许通过
322,180545,女,18电子商务,19227482,1356166,2019-04-14 21:18:00,飞凤轩[进门],1,允许通过
323,180545,女,18电子商务,19227482,1356245,2019-04-14 00:00:00,飞凤轩[进门],1,允许通过
324,180545,女,18电子商务,19227482,1360528,2019-04-18 13:35:00,飞凤轩[进门],1,允许通过
325,180545,女,18电子商务,19227482,1361399,2019-04-18 21:09:00,飞凤轩[进门],1,允许通过
326,180545,女,18电子商务,19227482,1362843,2019-04-19 22:34:00,飞凤轩[进门],1,允许通过
327,180545,女,18电子商务,19227482,1366088,2019-04-21 18:58:00,飞凤轩[进门],1,允许通过
328,180545,女,18电子商务,19227482,1366467,2019-04-22 13:56:00,飞凤轩[进门],1,允许通过
329,180545,女,18电子商务,19227482,1367810,2019-04-22 19:46:00,飞凤轩[进门],1,允许通过
330,180545,女,18电子商务,19227482,1368512,2019-04-23 21:15:00,飞凤轩[出门],1,允许通过
331,180545,女,18电子商务,19227482,1369289,2019-04-24 23:16:00,飞凤轩[进门],1,允许通过
332,180545,女,18电子商务,19227482,1369498,2019-04-25 13:37:00,飞凤轩[出门],1,允许通过
333,180545,女,18电子商务,19227482,1370252,2019-04-25 19:29:00,飞凤轩[进门],1,允许通过
334,180545,女,18电子商务,19227482,1373930,2019-04-27 00:00:00,飞凤轩[出门],1,允许通过
335,180545,女,18电子商务,19227482,1374225,2019-04-27 14:43:00,飞凤轩[进门],1,允许通过
336,180545,女,18电子商务,19227482,1374601,2019-04-28 09:42:00,飞凤轩[出门],1,允许通过
337,180545,女,18电子商务,19227482,1374866,2019-04-28 22:35:00,飞凤轩[进门],1,允许通过
338,180546,女,18电子商务,19834938,1331707,2019-04-01 15:36:00,飞凤轩[进门],1,允许通过
339,180546,女,18电子商务,19834938,1343742,2019-04-02 16:34:00,飞凤轩[进门],1,允许通过
340,180546,女,18电子商务,19834938,1344182,2019-04-02 22:20:00,飞凤轩[出门],1,允许通过
341,180546,女,18电子商务,19834938,1344256,2019-04-29 00:00:00,飞凤轩[进门],1,允许通过
342,180546,女,18电子商务,19834938,1351575,2019-04-11 22:14:00,飞凤轩[进门],1,允许通过
343,180546,女,18电子商务,19834938,1355440,2019-04-14 10:16:00,飞凤轩[出门],1,允许通过
344,180547,女,18电子商务,25059818,1335154,2019-04-05 13:55:00,飞凤轩[进门],1,允许通过
345,180547,女,18电子商务,25059818,1336309,2019-04-07 10:49:00,飞凤轩[出门],1,允许通过
346,180547,女,18电子商务,25059818,1336316,2019-04-07 10:57:00,飞凤轩[进门],1,允许通过
347,180547,女,18电子商务,25059818,1336321,2019-04-07 00:00:00,飞凤轩[出门],1,允许通过
348,180547,女,18电子商务,25059818,1337375,2019-04-03 13:19:00,飞凤轩[进门],1,允许通过
349,180547,女,18电子商务,25059818,1339203,2019-04-03 18:55:00,飞凤轩[出门],1,允许通过
350,180547,女,18电子商务,25059818,1344434,2019-04-29 09:29:00,飞凤轩[出门],1,允许通过
351,180547,女,18电子商务,25059818,1344748,2019-04-29 17:45:00,飞凤轩[进门],1,允许通过
352,180547,女,18电子商务,25059818,1345379,2019-04-30 08:34:00,飞凤轩[出门],1,允许通过
353,180547,女,18电子商务,25059818,1348832,2019-04-09 21:31:00,飞凤轩[出门],1,允许通过
354,180547,女,18电子商务,25059818,1354277,2019-04-12 22:10:00,飞凤轩[进门],1,允许通过
355,180547,女,18电子商务,25059818,1354392,2019-04-13 06:42:00,飞凤轩[出门],1,允许通过
356,180547,女,18电子商务,25059818,1358040,2019-04-15 18:52:00,飞凤轩[出门],1,允许通过
357,180547,女,18电子商务,25059818,1359675,2019-04-17 00:00:00,飞凤轩[进门],1,允许通过
358,180547,女,18电子商务,25059818,1362679,2019-04-19 20:20:00,飞凤轩[出门],1,允许通过
359,180547,女,18电子商务,25059818,1362792,2019-04-19 21:58:00,飞凤轩[进门],1,允许通过
360,180547,女,18电子商务,25059818,1362979,2019-04-20 09:12:00,飞凤轩[出门],1,允许通过
361,180547,女,18电子商务,25059818,1363062,2019-04-20 10:49:00,飞凤轩[进门],1,允许通过
362,180547,女,18电子商务,25059818,1365564,2019-04-21 07:27:00,飞凤轩[出门],1,允许通过
363,180547,女,18电子商务,25059818,1367881,2019-04-22 20:58:00,飞凤轩[出门],1,允许通过
364,180547,女,18电子商务,25059818,1368010,2019-04-22 22:35:00,飞凤轩[进门],1,允许通过
365,180547,女,18电子商务,25059818,1370364,2019-04-25 20:58:00,飞凤轩[出门],1,允许通过
366,180547,女,18电子商务,25059818,1373523,2019-04-26 19:43:00,飞凤轩[出门],1,允许通过
367,180547,女,18电子商务,25059818,1373634,2019-04-26 21:34:00,飞凤轩[进门],1,允许通过
368,180547,女,18电子商务,25059818,1374017,2019-04-27 11:27:00,飞凤轩[出门],1,允许通过
369,180547,女,18电子商务,25059818,1374241,2019-04-27 15:20:00,飞凤轩[进门],1,允许通过
370,180547,女,18电子商务,25059818,1374528,2019-04-28 08:02:00,飞凤轩[出门],1,允许通过
371,180548,女,18电子商务,21320618,1334591,2019-04-01 00:00:00,飞凤轩[出门],1,允许通过
372,180548,女,18电子商务,21320618,1334627,2019-04-01 22:54:00,飞凤轩[进门],1,允许通过
373,180548,女,18电子商务,21320618,1334803,2019-04-05 08:44:00,飞凤轩[出门],1,允许通过
374,180548,女,18电子商务,21320618,1335636,2019-04-06 13:23:00,飞凤轩[出门],1,允许通过
375,180548,女,18电子商务,21320618,1335649,2019-04-06 13:35:00,飞凤轩[进门],1,允许通过
376,180548,女,18电子商务,21320618,1336576,2019-04-07 15:18:00,飞凤轩[进门],1,允许通过
377,180548,女,18电子商务,21320618,1336993,2019-04-07 20:18:00,飞凤轩[出门],1,允许通过
378,180548,女,18电子商务,21320618,1337279,2019-04-03 08:54:00,飞凤轩[出门],1,允许通过
379,180548,女,18电子商务,21320618,1337292,2019-04-03 00:00:00,飞凤轩[进门],1,允许通过
380,180548,女,18电子商务,21320618,1340028,2019-04-04 13:15:00,飞凤轩[进门],1,允许通过
381,180548,女,18电子商务,21320618,1341281,2019-04-02 13:36:00,飞凤轩[进门],1,允许通过
382,180548,女,18电子商务,21320618,1343943,2019-04-02 19:33:00,飞凤轩[进门],1,允许通过
383,180548,女,18电子商务,21320618,1345206,2019-04-29 22:53:00,飞凤轩[出门],1,允许通过
384,180548,女,18电子商务,21320618,1345315,2019-04-30 07:49:00,飞凤轩[出门],1,允许通过
385,180548,女,18电子商务,21320618,1348482,2019-04-09 10:19:00,飞凤轩[出门],1,允许通过
386,180548,女,18电子商务,21320618,1348540,2019-04-09 13:21:00,飞凤轩[进门],1,允许通过
387,180548,女,18电子商务,21320618,1348837,2019-04-09 21:35:00,飞凤轩[进门],1,允许通过
388,180548,女,18电子商务,21320618,1349478,2019-04-10 09:43:00,飞凤轩[出门],1,允许通过
389,180548,女,18电子商务,21320618,1350386,2019-04-10 00:00:00,飞凤轩[出门],1,允许通过
390,180548,女,18电子商务,21320618,1350388,2019-04-10 22:09:00,飞凤轩[进门],1,允许通过
391,180548,女,18电子商务,21320618,1350674,2019-04-11 13:44:00,飞凤轩[进门],1,允许通过
392,180548,女,18电子商务,21320618,1351306,2019-04-11 15:40:00,飞凤轩[出门],1,允许通过
393,180548,女,18电子商务,21320618,1351958,2019-04-12 10:40:00,飞凤轩[出门],1,允许通过
394,180548,女,18电子商务,21320618,1354607,2019-04-13 10:59:00,飞凤轩[出门],1,允许通过
395,180548,女,18电子商务,21320618,1354765,2019-04-13 13:24:00,飞凤轩[进门],1,允许通过
396,180548,女,18电子商务,21320618,1354822,2019-04-13 14:16:00,飞凤轩[出门],1,允许通过
397,180548,女,18电子商务,21320618,1354950,2019-04-13 19:58:00,飞凤轩[出门],1,允许通过
398,180548,女,18电子商务,21320618,1355062,2019-04-13 21:14:00,飞凤轩[进门],1,允许通过
399,180548,女,18电子商务,21320618,1355464,2019-04-14 10:39:00,飞凤轩[出门],1,允许通过
400,180548,女,18电子商务,21320618,1355466,2019-04-14 10:43:00,飞凤轩[进门],1,允许通过
401,180548,女,18电子商务,21320618,1355984,2019-04-14 19:25:00,飞凤轩[进门],1,允许通过
402,180548,女,18电子商务,21320618,1358562,2019-04-16 11:00:00,飞凤轩[出门],1,允许通过
403,180548,女,18电子商务,21320618,1358603,2019-04-16 13:16:00,飞凤轩[进门],1,允许通过
404,180548,女,18电子商务,21320618,1359526,2019-04-17 09:35:00,飞凤轩[出门],1,允许通过
405,180548,女,18电子商务,21320618,1361701,2019-04-19 09:42:00,飞凤轩[出门],1,允许通过
406,180548,女,18电子商务,21320618,1362647,2019-04-19 19:56:00,飞凤轩[进门],1,允许通过
407,180548,女,18电子商务,21320618,1363072,2019-04-20 10:57:00,飞凤轩[出门],1,允许通过
408,180548,女,18电子商务,21320618,1365268,2019-04-20 19:26:00,飞凤轩[进门],1,允许通过
409,180548,女,18电子商务,21320618,1365825,2019-04-21 13:31:00,飞凤轩[出门],1,允许通过
410,180548,女,18电子商务,21320618,1367777,2019-04-22 19:21:00,飞凤轩[出门],1,允许通过
411,180548,女,18电子商务,21320618,1373689,2019-04-26 22:20:00,飞凤轩[出门],1,允许通过
412,180548,女,18电子商务,21320618,1373692,2019-04-26 22:23:00,飞凤轩[进门],1,允许通过
413,180548,女,18电子商务,21320618,1374021,2019-04-27 11:32:00,飞凤轩[出门],1,允许通过
414,180549,女,18电子商务,20426938,1331710,2019-04-01 15:39:00,飞凤轩[进门],1,允许通过
415,180549,女,18电子商务,20426938,1331725,2019-04-01 15:56:00,飞凤轩[出门],1,允许通过
416,180549,女,18电子商务,20426938,1344595,2019-04-29 15:30:00,飞凤轩[出门],1,允许通过
417,180549,女,18电子商务,20426938,1344628,2019-04-29 16:16:00,飞凤轩[出门],1,允许通过
418,180549,女,18电子商务,20426938,1345192,2019-04-29 22:30:00,飞凤轩[进门],1,允许通过
419,180549,女,18电子商务,20426938,1345346,2019-04-30 00:00:00,飞凤轩[出门],1,允许通过
420,180549,女,18电子商务,20426938,1348291,2019-04-08 22:32:00,飞凤轩[进门],1,允许通过
421,180549,女,18电子商务,20426938,1349490,2019-04-10 09:47:00,飞凤轩[出门],1,允许通过
422,180549,女,18电子商务,20426938,1355269,2019-04-14 07:39:00,飞凤轩[出门],1,允许通过
423,180549,女,18电子商务,20426938,1358351,2019-04-15 22:22:00,飞凤轩[进门],1,允许通过
424,180549,女,18电子商务,20426938,1358818,2019-04-16 19:41:00,飞凤轩[进门],1,允许通过
425,180549,女,18电子商务,20426938,1358825,2019-04-16 19:45:00,飞凤轩[出门],1,允许通过
426,180549,女,18电子商务,20426938,1358878,2019-04-16 20:31:00,飞凤轩[进门],1,允许通过
427,180549,女,18电子商务,20426938,1361523,2019-04-18 22:37:00,飞凤轩[进门],1,允许通过
428,180549,女,18电子商务,20426938,1362976,2019-04-20 09:10:00,飞凤轩[出门],1,允许通过
429,180549,女,18电子商务,20426938,1368002,2019-04-22 22:23:00,飞凤轩[进门],1,允许通过
430,180549,女,18电子商务,20426938,1370519,2019-04-25 22:56:00,飞凤轩[进门],1,允许通过
431,180549,女,18电子商务,20426938,1373706,2019-04-26 22:36:00,飞凤轩[进门],1,允许通过
432,180549,女,18电子商务,20426938,1374076,2019-04-27 12:02:00,飞凤轩[出门],1,允许通过
433,180551,女,18电子商务,20615786,1343726,2019-04-02 16:27:00,飞凤轩[进门],1,允许通过
434,180551,女,18电子商务,20615786,1344203,2019-04-02 22:37:00,飞凤轩[进门],1,允许通过
435,180551,女,18电子商务,20615786,1344213,2019-04-02 22:46:00,飞凤轩[出门],1,允许通过
436,180551,女,18电子商务,20615786,1344249,2019-04-02 23:36:00,飞凤轩[进门],1,允许通过
437,180551,女,18电子商务,20615786,1344403,2019-04-29 09:00:00,飞凤轩[出门],1,允许通过
438,180551,女,18电子商务,20615786,1344717,2019-04-29 17:29:00,飞凤轩[进门],1,允许通过
439,180551,女,18电子商务,20615786,1345361,2019-04-30 08:25:00,飞凤轩[出门],1,允许通过
440,180551,女,18电子商务,20615786,1348391,2019-04-09 09:00:00,飞凤轩[进门],1,允许通过
441,180551,女,18电子商务,20615786,1348395,2019-04-09 09:07:00,飞凤轩[出门],1,允许通过
442,180551,女,18电子商务,20615786,1348571,2019-04-09 14:04:00,飞凤轩[出门],1,允许通过
443,180551,女,18电子商务,20615786,1349450,2019-04-10 09:30:00,飞凤轩[出门],1,允许通过
444,180551,女,18电子商务,20615786,1354272,2019-04-12 00:00:00,飞凤轩[进门],1,允许通过
445,180551,女,18电子商务,20615786,1354446,2019-04-13 08:31:00,飞凤轩[出门],1,允许通过
446,180551,女,18电子商务,20615786,1354827,2019-04-13 14:19:00,飞凤轩[出门],1,允许通过
447,180551,女,18电子商务,20615786,1355302,2019-04-14 00:00:00,飞凤轩[出门],1,允许通过
448,180551,女,18电子商务,20615786,1356207,2019-04-14 21:47:00,飞凤轩[进门],1,允许通过
449,180551,女,18电子商务,20615786,1358323,2019-04-15 22:04:00,飞凤轩[出门],1,允许通过
450,180551,女,18电子商务,20615786,1365478,2019-04-20 22:53:00,飞凤轩[出门],1,允许通过
451,180551,女,18电子商务,20615786,1365709,2019-04-21 09:46:00,飞凤轩[出门],1,允许通过
